Item,Date,DateTime,Timestamp,Reference_Price,Best_Ask_Price,Best_Bid_Price,Spread
SUSHIUSDT,2024-12-24,2024-12-24 17:08:31.236000+03:30,1735047511236,1.571,1.88,1.357,0.5229999999999999
TIRT,2024-12-24,2024-12-24 17:08:31.869000+03:30,1735047511869,23200.0,24450.0,22100.0,2350.0
TONIRT,2024-12-24,2024-12-24 17:08:31.858000+03:30,1735047511858,4534380.0,4590000.0,4460010.0,129990.0
TONUSDT,2024-12-24,2024-12-24 17:08:31.251000+03:30,1735047511251,5.734,5.873,5.57,0.30299999999999994
TRBIRT,2024-12-24,2024-12-24 17:08:31.924000+03:30,1735047511924,51421700.0,58851760.0,43500000.0,15351760.0
TRBUSDT,2024-12-24,2024-12-24 17:08:31.315000+03:30,1735047511315,65.18,75.0,51.0,24.0
TRXIRT,2024-12-24,2024-12-24 17:08:31.815000+03:30,1735047511815,201520.0,206000.0,199420.0,6580.0
TRXUSDT,2024-12-24,2024-12-24 17:08:32.064000+03:30,1735047512064,0.25499,0.26046,0.24509,0.015370000000000023
TUSDT,2024-12-24,2024-12-24 17:08:31.261000+03:30,1735047511261,0.0291,0.0385,0.0226,0.0159
UMAIRT,2024-12-24,2024-12-24 17:08:31.884000+03:30,1735047511884,2247830.0,2690000.0,600000.0,2090000.0
UMAUSDT,2024-12-24,2024-12-24 17:08:31.274000+03:30,1735047511274,2.885,3.98,1.86,2.12
UNIIRT,2024-12-24,2024-12-24 17:08:31.670000+03:30,1735047511670,11150320.0,11300000.0,10870000.0,430000.0
UNIUSDT,2024-12-24,2024-12-24 17:08:31.217000+03:30,1735047511217,14.185,14.649,13.13,1.5189999999999984
USDCIRT,2024-12-24,2024-12-24 17:08:31.724000+03:30,1735047511724,792670.0,801240.0,784660.0,16580.0
USDCUSDT,2024-12-24,2024-12-24 17:08:32.011000+03:30,1735047512011,0.9986,1.59,0.9,0.6900000000000001
USDTIRT,2024-12-24,2024-12-24 17:08:31.707000+03:30,1735047511707,789900.0,792510.0,788730.0,3780.0
WBTCIRT,2024-12-24,2024-12-24 17:08:31.668000+03:30,1735047511668,74768549960.0,82000000000.0,70000000000.0,12000000000.0
WBTCUSDT,2024-12-24,2024-12-24 17:08:31.230000+03:30,1735047511230,93417.6,113207.5,0.8,113206.7
WIRT,2024-12-24,2024-12-24 17:08:31.916000+03:30,1735047511916,233750.0,260000.0,220090.0,39910.0
WLDIRT,2024-12-24,2024-12-24 17:08:31.933000+03:30,1735047511933,1853000.0,1900000.0,1781230.0,118770.0
WLDUSDT,2024-12-24,2024-12-24 17:08:31.320000+03:30,1735047511320,2.3521,2.47,2.16,0.31000000000000005
WOOIRT,2024-12-24,2024-12-24 17:08:31.866000+03:30,1735047511866,175090.0,191230.0,147820.0,43410.0
WOOUSDT,2024-12-24,2024-12-24 17:08:31.257000+03:30,1735047511257,0.22093,0.3105,0.15224,0.15826
WUSDT,2024-12-24,2024-12-24 17:08:31.320000+03:30,1735047511320,0.2908,0.7,0.26,0.43999999999999995
XAUTIRT,2024-12-24,2024-12-24 17:08:31.863000+03:30,1735047511863,2083001120.0,2104242820.0,2069102150.0,35140670.0
XAUTUSDT,2024-12-24,2024-12-24 17:08:31.409000+03:30,1735047511409,2634.8,2650.8,2617.5,33.30000000000018
XIRT,2024-12-24,2024-12-24 17:08:31.936000+03:30,1735047511936,128.4,129.99,126.0,3.990000000000009
XLMIRT,2024-12-24,2024-12-24 17:08:31.782000+03:30,1735047511782,300790.0,308160.0,289900.0,18260.0
XLMUSDT,2024-12-24,2024-12-24 17:08:32.037000+03:30,1735047512037,0.38,0.411,0.3502,0.060799999999999965
XMRIRT,2024-12-24,2024-12-24 17:08:31.701000+03:30,1735047511701,150799780.0,154540000.0,145466660.0,9073340.0
XMRUSDT,2024-12-24,2024-12-24 17:08:32.004000+03:30,1735047512004,188.77,202.98,174.0,28.97999999999999
XRPIRT,2024-12-24,2024-12-24 17:08:31.723000+03:30,1735047511723,1811000.0,1821900.0,1801990.0,19910.0
XRPUSDT,2024-12-24,2024-12-24 17:08:31.973000+03:30,1735047511973,2.28639,2.29999,2.24001,0.059980000000000366
XTZIRT,2024-12-24,2024-12-24 17:08:31.908000+03:30,1735047511908,1130990.0,1200000.0,918240.0,281760.0
XTZUSDT,2024-12-24,2024-12-24 17:08:31.311000+03:30,1735047511311,1.426,1.6,0.91,0.6900000000000001
XUSDT,2024-12-24,2024-12-24 17:08:31.330000+03:30,1735047511330,0.0001621,0.0001678,0.0001555,1.23e-05
YFIIRT,2024-12-24,2024-12-24 17:08:31.762000+03:30,1735047511762,7366194820.0,8400000000.0,5767469300.0,2632530700.0
YFIUSDT,2024-12-24,2024-12-24 17:08:32.067000+03:30,1735047512067,9267.0,12278.0,6100.0,6178.0
ZROIRT,2024-12-24,2024-12-24 17:08:31.869000+03:30,1735047511869,4498550.0,4980000.0,4048870.0,931130.0
ZROUSDT,2024-12-24,2024-12-24 17:08:31.261000+03:30,1735047511261,5.748,7.17,4.6,2.5700000000000003
ZRXIRT,2024-12-24,2024-12-24 17:08:31.814000+03:30,1735047511814,393990.0,429000.0,341000.0,88000.0
ZRXUSDT,2024-12-24,2024-12-24 17:08:31.238000+03:30,1735047511238,0.4962,0.61,0.3951,0.21489999999999998
100K_FLOKIIRT,2024-12-24,2024-12-24 17:08:31.928000+03:30,1735047511928,14160008.0,14376500.0,13870370.0,506130.0
100K_FLOKIUSDT,2024-12-24,2024-12-24 17:08:31.330000+03:30,1735047511330,17.8899,18.8,17.01,1.7899999999999991
1B_BABYDOGEIRT,2024-12-24,2024-12-24 17:08:31.944000+03:30,1735047511944,2909220.0,2963210.0,2870000.0,93210.0
1B_BABYDOGEUSDT,2024-12-24,2024-12-24 17:08:31.345000+03:30,1735047511345,3.678,3.849,3.521,0.3280000000000003
1INCHIRT,2024-12-24,2024-12-24 17:08:31.914000+03:30,1735047511914,322550.0,369000.0,294380.0,74620.0
1INCHUSDT,2024-12-24,2024-12-24 17:08:31.313000+03:30,1735047511313,0.41,0.4974,0.318,0.1794
1M_BTTIRT,2024-12-24,2024-12-24 17:08:31.815000+03:30,1735047511815,900020.0,955560.0,860000.0,95560.0
1M_BTTUSDT,2024-12-24,2024-12-24 17:08:31.375000+03:30,1735047511375,1.151,1.415,0.81,0.605
1M_NFTIRT,2024-12-24,2024-12-24 17:08:31.957000+03:30,1735047511957,427610.0,468900.0,369290.0,99610.0
1M_NFTUSDT,2024-12-24,2024-12-24 17:08:31.358000+03:30,1735047511358,0.5273,0.63,0.0007,0.6293
1M_PEPEIRT,2024-12-24,2024-12-24 17:08:31.939000+03:30,1735047511939,14701250.0,14890000.0,14450060.0,439940.0
1M_PEPEUSDT,2024-12-24,2024-12-24 17:08:31.332000+03:30,1735047511332,18.7395,19.348,18.0,1.347999999999999
AAVEIRT,2024-12-24,2024-12-24 17:08:31.744000+03:30,1735047511744,297800010.0,300765920.0,291800190.0,8965730.0
AAVEUSDT,2024-12-24,2024-12-24 17:08:32.008000+03:30,1735047512008,377.23,388.0,365.2,22.80000000000001
ADAIRT,2024-12-24,2024-12-24 17:08:31.759000+03:30,1735047511759,727960.0,732990.0,718630.0,14360.0
ADAUSDT,2024-12-24,2024-12-24 17:08:32.026000+03:30,1735047512026,0.9188,0.94,0.8967,0.043299999999999894
AEVOIRT,2024-12-24,2024-12-24 17:08:31.856000+03:30,1735047511856,309900.0,346420.0,281680.0,64740.0
AEVOUSDT,2024-12-24,2024-12-24 17:08:31.403000+03:30,1735047511403,0.389,0.495,0.305,0.19
AGLDIRT,2024-12-24,2024-12-24 17:08:31.831000+03:30,1735047511831,1325000.0,1362990.0,1281000.0,81990.0
AGLDUSDT,2024-12-24,2024-12-24 17:08:31.374000+03:30,1735047511374,1.6689,1.8576,1.51,0.3475999999999999
ALGOIRT,2024-12-24,2024-12-24 17:08:31.716000+03:30,1735047511716,306510.0,325390.0,287100.0,38290.0
ALGOUSDT,2024-12-24,2024-12-24 17:08:32.020000+03:30,1735047512020,0.3903,0.4219,0.3443,0.0776
ANKRIRT,2024-12-24,2024-12-24 17:08:31.951000+03:30,1735047511951,30090.0,35000.0,27000.0,8000.0
ANKRUSDT,2024-12-24,2024-12-24 17:08:31.342000+03:30,1735047511342,0.03799,0.0551,0.00198,0.05312
APEIRT,2024-12-24,2024-12-24 17:08:31.652000+03:30,1735047511652,999950.0,1089000.0,936900.0,152100.0
APEUSDT,2024-12-24,2024-12-24 17:08:31.202000+03:30,1735047511202,1.26,1.53,1.077,0.45300000000000007
API3IRT,2024-12-24,2024-12-24 17:08:31.703000+03:30,1735047511703,1370000.0,1505990.0,1150000.0,355990.0
API3USDT,2024-12-24,2024-12-24 17:08:32.015000+03:30,1735047512015,1.762,2.38,1.34,1.0399999999999998
APTIRT,2024-12-24,2024-12-24 17:08:31.729000+03:30,1735047511729,7632220.0,7725000.0,7335190.0,389810.0
APTUSDT,2024-12-24,2024-12-24 17:08:32.043000+03:30,1735047512043,9.67,10.11,9.192,0.9179999999999993
ARBIRT,2024-12-24,2024-12-24 17:08:31.900000+03:30,1735047511900,646960.0,665000.0,626020.0,38980.0
ARBUSDT,2024-12-24,2024-12-24 17:08:31.295000+03:30,1735047511295,0.818,0.854,0.7729,0.08109999999999995
ATOMIRT,2024-12-24,2024-12-24 17:08:31.754000+03:30,1735047511754,5490000.0,5680000.0,5110000.0,570000.0
ATOMUSDT,2024-12-24,2024-12-24 17:08:32.047000+03:30,1735047512047,6.993,7.63,6.28,1.3499999999999996
AVAXIRT,2024-12-24,2024-12-24 17:08:31.685000+03:30,1735047511685,31270120.0,33100000.0,30110000.0,2990000.0
AVAXUSDT,2024-12-24,2024-12-24 17:08:31.244000+03:30,1735047511244,39.799,41.7,36.999,4.7010000000000005
AXSIRT,2024-12-24,2024-12-24 17:08:31.820000+03:30,1735047511820,5399800.0,5662220.0,5110010.0,552210.0
AXSUSDT,2024-12-24,2024-12-24 17:08:32.084000+03:30,1735047512084,6.85,7.61,5.75,1.8600000000000003
BALIRT,2024-12-24,2024-12-24 17:08:31.788000+03:30,1735047511788,2111750.0,2710000.0,1310000.0,1400000.0
BALUSDT,2024-12-24,2024-12-24 17:08:32.102000+03:30,1735047512102,2.689,3.6,2.05,1.5500000000000003
BANANAIRT,2024-12-24,2024-12-24 17:08:31.904000+03:30,1735047511904,33094370.0,37565680.0,29571800.0,7993880.0
BANANAUSDT,2024-12-24,2024-12-24 17:08:31.309000+03:30,1735047511309,40.39,50.5,29.0,21.5
BANDIRT,2024-12-24,2024-12-24 17:08:31.874000+03:30,1735047511874,1211260.0,1420000.0,1000000.0,420000.0
BANDUSDT,2024-12-24,2024-12-24 17:08:31.263000+03:30,1735047511263,1.533,2.2,0.735,1.4650000000000003
BATIRT,2024-12-24,2024-12-24 17:08:31.769000+03:30,1735047511769,231910.0,238000.0,223010.0,14990.0
BATUSDT,2024-12-24,2024-12-24 17:08:32.060000+03:30,1735047512060,0.2949,0.3423,0.2068,0.13549999999999998
BCHIRT,2024-12-24,2024-12-24 17:08:31.737000+03:30,1735047511737,366880780.0,399099990.0,340331520.0,58768470.0
BCHUSDT,2024-12-24,2024-12-24 17:08:31.989000+03:30,1735047511989,466.03,485.0,424.0,61.0
BICOIRT,2024-12-24,2024-12-24 17:08:31.850000+03:30,1735047511850,243160.0,270750.0,193410.0,77340.0
BICOUSDT,2024-12-24,2024-12-24 17:08:31.391000+03:30,1735047511391,0.305,0.4249,0.1681,0.25680000000000003
BLURIRT,2024-12-24,2024-12-24 17:08:31.853000+03:30,1735047511853,216010.0,224810.0,201900.0,22910.0
BLURUSDT,2024-12-24,2024-12-24 17:08:31.245000+03:30,1735047511245,0.2737,0.3723,0.195,0.1773
BNBIRT,2024-12-24,2024-12-24 17:08:31.753000+03:30,1735047511753,544450000.0,548500000.0,535000010.0,13499990.0
BNBUSDT,2024-12-24,2024-12-24 17:08:32.007000+03:30,1735047512007,688.0,699.9999,672.8,27.19990000000007
BNXIRT,2024-12-24,2024-12-24 17:08:31.988000+03:30,1735047511988,345120.0,389900.0,308030.0,81870.0
BNXUSDT,2024-12-24,2024-12-24 17:08:31.385000+03:30,1735047511385,0.4314,0.605,0.28,0.32499999999999996
BTCIRT,2024-12-24,2024-12-24 17:08:31.649000+03:30,1735047511649,74680000000.0,74887990000.0,74290040060.0,597949940.0
BTCUSDT,2024-12-24,2024-12-24 17:08:31.952000+03:30,1735047511952,94516.94,95000.0,93720.0,1280.0
CAKEIRT,2024-12-24,2024-12-24 17:08:31.836000+03:30,1735047511836,2049720.0,2154890.0,1955760.0,199130.0
CAKEUSDT,2024-12-24,2024-12-24 17:08:31.398000+03:30,1735047511398,2.59,2.7499,2.427,0.32289999999999974
CATIIRT,2024-12-24,2024-12-24 17:08:31.980000+03:30,1735047511980,306910.0,319800.0,284000.0,35800.0
CATIUSDT,2024-12-24,2024-12-24 17:08:31.351000+03:30,1735047511351,0.3918,0.4245,0.3182,0.1063
CELRIRT,2024-12-24,2024-12-24 17:08:31.884000+03:30,1735047511884,16490.0,17500.0,15160.0,2340.0
CELRUSDT,2024-12-24,2024-12-24 17:08:31.274000+03:30,1735047511274,0.02077,0.026,0.0172,0.008799999999999999
CHZIRT,2024-12-24,2024-12-24 17:08:31.673000+03:30,1735047511673,73670.0,78000.0,69500.0,8500.0
CHZUSDT,2024-12-24,2024-12-24 17:08:31.218000+03:30,1735047511218,0.0935,0.103,0.083,0.01999999999999999
COMPIRT,2024-12-24,2024-12-24 17:08:31.772000+03:30,1735047511772,68534840.0,81000000.0,58860120.0,22139880.0
COMPUSDT,2024-12-24,2024-12-24 17:08:32.088000+03:30,1735047512088,85.17,114.56,68.8,45.760000000000005
CRVIRT,2024-12-24,2024-12-24 17:08:31.807000+03:30,1735047511807,767960.0,787840.0,750000.0,37840.0
CRVUSDT,2024-12-24,2024-12-24 17:08:32.102000+03:30,1735047512102,0.969,1.003,0.907,0.09599999999999986
CVCIRT,2024-12-24,2024-12-24 17:08:31.747000+03:30,1735047511747,136530.0,141360.0,132230.0,9130.0
CVCUSDT,2024-12-24,2024-12-24 17:08:32.060000+03:30,1735047512060,0.1733,0.1955,0.14,0.055499999999999994
CVXIRT,2024-12-24,2024-12-24 17:08:31.888000+03:30,1735047511888,3790140.0,3825010.0,3702000.0,123010.0
CVXUSDT,2024-12-24,2024-12-24 17:08:31.277000+03:30,1735047511277,4.834,5.3,4.2,1.0999999999999996
DAIIRT,2024-12-24,2024-12-24 17:08:31.690000+03:30,1735047511690,793000.0,798970.0,784390.0,14580.0
DAIUSDT,2024-12-24,2024-12-24 17:08:31.230000+03:30,1735047511230,1.001,1.0611,0.9912,0.06989999999999996
DAOIRT,2024-12-24,2024-12-24 17:08:31.733000+03:30,1735047511733,273100.0,289090.0,260420.0,28670.0
DAOUSDT,2024-12-24,2024-12-24 17:08:32.046000+03:30,1735047512046,0.346,0.44,0.276,0.16399999999999998
DOGEIRT,2024-12-24,2024-12-24 17:08:31.652000+03:30,1735047511652,257867.0,258900.0,255625.0,3275.0
DOGEUSDT,2024-12-24,2024-12-24 17:08:32.094000+03:30,1735047512094,0.3275,0.331,0.3161212,0.014878800000000025
DOGSIRT,2024-12-24,2024-12-24 17:08:31.932000+03:30,1735047511932,452.0,475.0,428.0,47.0
DOGSUSDT,2024-12-24,2024-12-24 17:08:31.305000+03:30,1735047511305,0.000572,0.0005837,0.0005519,3.1800000000000014e-05
DOTIRT,2024-12-24,2024-12-24 17:08:31.727000+03:30,1735047511727,5900000.0,5975000.0,5610000.0,365000.0
DOTUSDT,2024-12-24,2024-12-24 17:08:31.992000+03:30,1735047511992,7.413,7.7,7.12,0.5800000000000001
DYDXIRT,2024-12-24,2024-12-24 17:08:31.712000+03:30,1735047511712,1238990.0,1267370.0,1185000.0,82370.0
DYDXUSDT,2024-12-24,2024-12-24 17:08:32.030000+03:30,1735047512030,1.555,1.64,1.462,0.17799999999999994
EDUIRT,2024-12-24,2024-12-24 17:08:31.864000+03:30,1735047511864,438000.0,481510.0,400390.0,81120.0
EDUUSDT,2024-12-24,2024-12-24 17:08:31.424000+03:30,1735047511424,0.5491,0.765,0.35,0.41500000000000004
EGALAIRT,2024-12-24,2024-12-24 17:08:31.732000+03:30,1735047511732,30000.0,31600.0,28300.0,3300.0
EGALAUSDT,2024-12-24,2024-12-24 17:08:32.038000+03:30,1735047512038,0.03818,0.04218,0.0329,0.009280000000000004
EGLDIRT,2024-12-24,2024-12-24 17:08:31.839000+03:30,1735047511839,29137890.0,35647000.0,24588880.0,11058120.0
EGLDUSDT,2024-12-24,2024-12-24 17:08:31.267000+03:30,1735047511267,36.89,48.9,28.0,20.9
EIGENIRT,2024-12-24,2024-12-24 17:08:31.833000+03:30,1735047511833,3043010.0,3250000.0,2870000.0,380000.0
EIGENUSDT,2024-12-24,2024-12-24 17:08:31.382000+03:30,1735047511382,3.89,4.65,3.398,1.2520000000000002
ENAIRT,2024-12-24,2024-12-24 17:08:31.879000+03:30,1735047511879,847990.0,859950.0,814570.0,45380.0
ENAUSDT,2024-12-24,2024-12-24 17:08:31.282000+03:30,1735047511282,1.079,1.128,1.021,0.10699999999999998
ENJIRT,2024-12-24,2024-12-24 17:08:31.788000+03:30,1735047511788,190500.0,220000.0,164000.0,56000.0
ENJUSDT,2024-12-24,2024-12-24 17:08:32.090000+03:30,1735047512090,0.2388,0.302,0.1922,0.10979999999999998
ENSIRT,2024-12-24,2024-12-24 17:08:31.802000+03:30,1735047511802,29100050.0,30703450.0,26678070.0,4025380.0
ENSUSDT,2024-12-24,2024-12-24 17:08:31.220000+03:30,1735047511220,36.84,38.9,32.02,6.8799999999999955
EOSIRT,2024-12-24,2024-12-24 17:08:31.768000+03:30,1735047511768,677010.0,699090.0,655020.0,44070.0
EOSUSDT,2024-12-24,2024-12-24 17:08:32.022000+03:30,1735047512022,0.8559,0.9183,0.791,0.12729999999999997
ETCIRT,2024-12-24,2024-12-24 17:08:31.797000+03:30,1735047511797,21750020.0,22792000.0,20334910.0,2457090.0
ETCUSDT,2024-12-24,2024-12-24 17:08:32.050000+03:30,1735047512050,27.65,29.109,24.41,4.699000000000002
ETHFIIRT,2024-12-24,2024-12-24 17:08:31.954000+03:30,1735047511954,1657700.0,2080000.0,1410130.0,669870.0
ETHFIUSDT,2024-12-24,2024-12-24 17:08:31.346000+03:30,1735047511346,2.07,3.1,1.1,2.0
ETHIRT,2024-12-24,2024-12-24 17:08:31.668000+03:30,1735047511668,2710020030.0,2732000000.0,2693000900.0,38999100.0
ETHUSDT,2024-12-24,2024-12-24 17:08:31.968000+03:30,1735047511968,3439.8,3480.0,3375.0,105.0
FETIRT,2024-12-24,2024-12-24 17:08:31.894000+03:30,1735047511894,1085100.0,1109260.0,1039320.0,69940.0
FETUSDT,2024-12-24,2024-12-24 17:08:31.284000+03:30,1735047511284,1.3835,1.439,1.265,0.17400000000000015
FILIRT,2024-12-24,2024-12-24 17:08:31.697000+03:30,1735047511697,4190020.0,4300000.0,4058000.0,242000.0
FILUSDT,2024-12-24,2024-12-24 17:08:32.012000+03:30,1735047512012,5.32,5.55,5.05,0.5
FLOWIRT,2024-12-24,2024-12-24 17:08:31.651000+03:30,1735047511651,619990.0,691680.0,532590.0,159090.0
FLOWUSDT,2024-12-24,2024-12-24 17:08:31.218000+03:30,1735047511218,0.779,1.03,0.631,0.399
FTMIRT,2024-12-24,2024-12-24 17:08:31.793000+03:30,1735047511793,765500.0,774000.0,761020.0,12980.0
FTMUSDT,2024-12-24,2024-12-24 17:08:32.059000+03:30,1735047512059,0.9668,0.988,0.955,0.03300000000000003
GIRT,2024-12-24,2024-12-24 17:08:31.946000+03:30,1735047511946,25630.0,27330.0,22910.0,4420.0
GLMIRT,2024-12-24,2024-12-24 17:08:31.688000+03:30,1735047511688,295070.0,330490.0,250000.0,80490.0
GLMUSDT,2024-12-24,2024-12-24 17:08:31.264000+03:30,1735047511264,0.3735,0.49,0.2401,0.24989999999999998
GMTIRT,2024-12-24,2024-12-24 17:08:31.711000+03:30,1735047511711,111060.0,116210.0,105250.0,10960.0
GMTUSDT,2024-12-24,2024-12-24 17:08:31.997000+03:30,1735047511997,0.139,0.19,0.108,0.082
GMXIRT,2024-12-24,2024-12-24 17:08:31.842000+03:30,1735047511842,23671900.0,28008300.0,20000000.0,8008300.0
GMXUSDT,2024-12-24,2024-12-24 17:08:31.404000+03:30,1735047511404,29.77,44.13,15.0,29.130000000000003
GRTIRT,2024-12-24,2024-12-24 17:08:31.784000+03:30,1735047511784,180820.0,189890.0,164900.0,24990.0
GRTUSDT,2024-12-24,2024-12-24 17:08:32.078000+03:30,1735047512078,0.23,0.2477,0.195,0.0527
GUSDT,2024-12-24,2024-12-24 17:08:31.317000+03:30,1735047511317,0.03211,0.03607,0.018,0.01807
HBARIRT,2024-12-24,2024-12-24 17:08:31.750000+03:30,1735047511750,252500.0,257540.0,246000.0,11540.0
HBARUSDT,2024-12-24,2024-12-24 17:08:32.055000+03:30,1735047512055,0.31682,0.33035,0.30325,0.027099999999999957
HMSTRIRT,2024-12-24,2024-12-24 17:08:31.998000+03:30,1735047511998,2500.0,2549.0,2417.0,132.0
HMSTRUSDT,2024-12-24,2024-12-24 17:08:31.366000+03:30,1735047511366,0.00316,0.0033623,0.0030001,0.0003622
HOTIRT,2024-12-24,2024-12-24 17:08:31.850000+03:30,1735047511850,2050.0,2190.0,1931.0,259.0
HOTUSDT,2024-12-24,2024-12-24 17:08:31.412000+03:30,1735047511412,0.002554,0.003353,0.0017,0.0016530000000000002
IMXIRT,2024-12-24,2024-12-24 17:08:31.827000+03:30,1735047511827,1158600.0,1350000.0,1034220.0,315780.0
IMXUSDT,2024-12-24,2024-12-24 17:08:31.254000+03:30,1735047511254,1.48,1.77,1.142,0.6280000000000001
JASMYIRT,2024-12-24,2024-12-24 17:08:31.965000+03:30,1735047511965,28920.0,29990.0,27320.0,2670.0
JASMYUSDT,2024-12-24,2024-12-24 17:08:31.358000+03:30,1735047511358,0.036052,0.041111,0.0305,0.010611000000000002
JSTIRT,2024-12-24,2024-12-24 17:08:31.823000+03:30,1735047511823,31660.0,34200.0,28300.0,5900.0
JSTUSDT,2024-12-24,2024-12-24 17:08:31.358000+03:30,1735047511358,0.04001,0.048,0.02,0.028
LDOIRT,2024-12-24,2024-12-24 17:08:31.682000+03:30,1735047511682,1453800.0,1485000.0,1387580.0,97420.0
LDOUSDT,2024-12-24,2024-12-24 17:08:31.245000+03:30,1735047511245,1.84,1.995,1.646,0.3490000000000002
LINKIRT,2024-12-24,2024-12-24 17:08:31.706000+03:30,1735047511706,19303240.0,19588880.0,18770030.0,818850.0
LINKUSDT,2024-12-24,2024-12-24 17:08:31.976000+03:30,1735047511976,24.476,25.07,23.234,1.8359999999999985
LPTIRT,2024-12-24,2024-12-24 17:08:31.670000+03:30,1735047511670,15236500.0,15800000.0,13471730.0,2328270.0
LPTUSDT,2024-12-24,2024-12-24 17:08:31.250000+03:30,1735047511250,19.25,21.33,14.51,6.8199999999999985
LRCIRT,2024-12-24,2024-12-24 17:08:31.760000+03:30,1735047511760,174460.0,207500.0,138000.0,69500.0
LRCUSDT,2024-12-24,2024-12-24 17:08:32.074000+03:30,1735047512074,0.2166,0.2999,0.145,0.1549
LTCIRT,2024-12-24,2024-12-24 17:08:31.688000+03:30,1735047511688,85600000.0,87555000.0,82000000.0,5555000.0
LTCUSDT,2024-12-24,2024-12-24 17:08:31.988000+03:30,1735047511988,108.56,112.85,102.5,10.349999999999994
MAGICIRT,2024-12-24,2024-12-24 17:08:31.829000+03:30,1735047511829,362480.0,379000.0,321600.0,57400.0
MAGICUSDT,2024-12-24,2024-12-24 17:08:31.392000+03:30,1735047511392,0.4598,0.58,0.4,0.17999999999999994
MAJORIRT,2024-12-24,2024-12-24 17:08:31.879000+03:30,1735047511879,493700.0,499330.0,483000.0,16330.0
MAJORUSDT,2024-12-24,2024-12-24 17:08:31.281000+03:30,1735047511281,0.629784,0.654,0.59446,0.05954000000000004
MANAIRT,2024-12-24,2024-12-24 17:08:31.650000+03:30,1735047511650,421000.0,454900.0,380000.0,74900.0
MANAUSDT,2024-12-24,2024-12-24 17:08:32.096000+03:30,1735047512096,0.532,0.5906,0.44,0.1506
MASKIRT,2024-12-24,2024-12-24 17:08:31.746000+03:30,1735047511746,2508500.0,2658830.0,2325000.0,333830.0
MASKUSDT,2024-12-24,2024-12-24 17:08:32.057000+03:30,1735047512057,3.165,3.5,2.666,0.8340000000000001
MDTIRT,2024-12-24,2024-12-24 17:08:31.904000+03:30,1735047511904,48550.0,50500.0,46420.0,4080.0
MDTUSDT,2024-12-24,2024-12-24 17:08:31.293000+03:30,1735047511293,0.06101,0.0709,0.047,0.023900000000000005
MEMEIRT,2024-12-24,2024-12-24 17:08:31.901000+03:30,1735047511901,8680.0,9030.0,8110.0,920.0
MEMEUSDT,2024-12-24,2024-12-24 17:08:31.290000+03:30,1735047511290,0.01099,0.01279,0.0095,0.0032899999999999995
MKRIRT,2024-12-24,2024-12-24 17:08:31.697000+03:30,1735047511697,1290000000.0,1400000000.0,1180000000.0,220000000.0
MKRUSDT,2024-12-24,2024-12-24 17:08:31.985000+03:30,1735047511985,1640.0,1898.0,1437.0,461.0
MOVEIRT,2024-12-24,2024-12-24 17:08:31.932000+03:30,1735047511932,665000.0,693250.0,645000.0,48250.0
MOVEUSDT,2024-12-24,2024-12-24 17:08:31.332000+03:30,1735047511332,0.8374,1.1,0.73674,0.36326000000000014
NEARIRT,2024-12-24,2024-12-24 17:08:31.798000+03:30,1735047511798,4419990.0,4619500.0,4222860.0,396640.0
NEARUSDT,2024-12-24,2024-12-24 17:08:32.095000+03:30,1735047512095,5.564,5.83,5.05,0.7800000000000002
NMRIRT,2024-12-24,2024-12-24 17:08:31.767000+03:30,1735047511767,13025030.0,15200000.0,10744490.0,4455510.0
NMRUSDT,2024-12-24,2024-12-24 17:08:32.074000+03:30,1735047512074,16.5,22.94,12.2,10.740000000000002
NOTIRT,2024-12-24,2024-12-24 17:08:31.912000+03:30,1735047511912,5378.0,5467.0,5298.0,169.0
NOTUSDT,2024-12-24,2024-12-24 17:08:31.300000+03:30,1735047511300,0.00678,0.00697,0.00654,0.0004299999999999998
OMGIRT,2024-12-24,2024-12-24 17:08:31.949000+03:30,1735047511949,160270.0,180000.0,10000.0,170000.0
OMGUSDT,2024-12-24,2024-12-24 17:08:31.335000+03:30,1735047511335,0.2774,0.47,0.2279,0.24209999999999998
OMIRT,2024-12-24,2024-12-24 17:08:31.844000+03:30,1735047511844,2955910.0,3070000.0,2810000.0,260000.0
OMUSDT,2024-12-24,2024-12-24 17:08:31.385000+03:30,1735047511385,3.7364,4.2,2.82,1.3800000000000003
