Item,Timestamp,DateTime,Date,Ask_Price,Ask_Volume,Bid_Price,Bid_Volume,Total_Ask_Volume,Total_Bid_Volume,Best_Bid_Price,Best_Ask_Price,Spread,Reference_Price
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99421.0,0.03638821,97269.42,0.00689275,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99460.85,0.00259892,97225.08,0.0001065,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99470.39,0.01292941,97196.83,0.01172679,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99500.0,0.00043408,97080.86,0.00576983,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99560.59,0.01124824,97034.58,0.01096389,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99576.84,0.01294769,97014.43,0.00241922,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99679.63,0.00699312,96884.32,0.00247824,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99693.88,0.00582064,96874.26,0.00882019,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99700.02,0.00892447,96756.56,0.00325867,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99800.0,0.00170405,96742.81,0.00551334,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99855.0,0.00100145,96734.33,0.00647384,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063306.985745,2024-12-24T21:31:46.985750,2024-12-24,99855.16,0.01152024,96655.43,0.00228594,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99000.0,1.4e-07,98990.0,0.00098797,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99120.0,0.00036393,98761.1,0.00253956,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99200.0,0.00030241,98695.85,0.00287093,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99223.21,0.00218078,98695.84,0.00025283,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99343.22,0.00820406,97908.66,0.00047336,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99380.0,0.00030187,97884.34,0.01352472,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99400.75,0.00040313,97592.89,0.00949318,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99406.39,0.00062613,97373.62,0.005517,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99421.0,0.03638821,97269.42,0.00689275,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99460.85,0.00259892,97225.08,0.0001065,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99470.39,0.01292941,97196.83,0.01172679,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99500.0,0.00043408,97080.86,0.00576983,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99560.59,0.01124824,97034.58,0.01096389,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99576.84,0.01294769,97014.43,0.00241922,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99679.63,0.00699312,96884.32,0.00247824,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99693.88,0.00582064,96874.26,0.00882019,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99700.02,0.00892447,96756.56,0.00325867,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99800.0,0.00170405,96742.81,0.00551334,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99855.0,0.00100145,96734.33,0.00647384,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063322.471787,2024-12-24T21:32:02.471796,2024-12-24,99855.16,0.01152024,96655.43,0.00228594,0.12489297,0.10236875000000002,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99000.0,1.4e-07,98990.0,0.00098797,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99120.0,0.00036393,98695.85,0.00287093,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99200.0,0.00030241,98695.84,0.00025283,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99223.21,0.00218078,97908.66,0.00047336,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99343.22,0.00820406,97884.34,0.01352472,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99380.0,0.00030187,97592.89,0.00949318,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99400.75,0.00040313,97373.62,0.005517,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99406.39,0.00062613,97269.42,0.00689275,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99421.0,0.03638821,97225.08,0.0001065,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99460.85,0.00259892,97196.83,0.01172679,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99470.39,0.01292941,97080.86,0.00576983,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99500.0,0.00043408,97034.58,0.01096389,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99560.59,0.01124824,97014.43,0.00241922,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99576.84,0.01294769,96884.32,0.00247824,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99679.63,0.00699312,96874.26,0.00882019,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99693.88,0.00582064,96756.56,0.00325867,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99700.02,0.00892447,96742.81,0.00551334,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99800.0,0.00170405,96734.33,0.00647384,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99855.0,0.00100145,96655.43,0.00228594,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063337.932071,2024-12-24T21:32:17.932076,2024-12-24,99855.16,0.01152024,96649.42,0.00739702,0.12489297,0.10722621000000003,98990.0,99000.0,10.0,98995.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99120.0,0.00036393,99000.0,0.00063318,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99200.0,0.00030241,98990.0,0.00098797,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99223.21,0.00218078,98695.85,0.00287093,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99343.22,0.00820406,98695.84,0.00025283,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99380.0,0.00030187,97908.66,0.00047336,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99400.75,0.00040313,97884.34,0.01352472,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99406.39,0.00062613,97592.89,0.00949318,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99421.0,0.03638821,97373.62,0.005517,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99460.85,0.00259892,97269.42,0.00689275,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99470.39,0.01292941,97225.08,0.0001065,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99500.0,0.00043408,97196.83,0.01172679,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99560.59,0.01124824,97080.86,0.00576983,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99576.84,0.01294769,97034.58,0.01096389,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99679.63,0.00699312,97014.43,0.00241922,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99693.88,0.00582064,96884.32,0.00247824,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99700.02,0.00892447,96874.26,0.00882019,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99800.0,0.00170405,96756.56,0.00325867,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99855.0,0.00100145,96742.81,0.00551334,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99855.16,0.01152024,96734.33,0.00647384,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063353.369162,2024-12-24T21:32:33.369166,2024-12-24,99880.34,0.00364908,96655.43,0.00228594,0.12854191,0.10046237000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99120.0,0.00036393,99000.0,0.00063318,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99200.0,0.00030241,98990.0,0.00146306,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99223.21,0.00218078,98695.85,0.00287093,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99343.22,0.00820406,98695.84,0.00025283,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99380.0,0.00030187,97908.66,0.00047336,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99400.75,0.00040313,97884.34,0.01352472,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99406.39,0.00062613,97592.89,0.00949318,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99421.0,0.03638821,97373.62,0.005517,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99460.85,0.00259892,97269.42,0.00689275,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99470.39,0.01292941,97225.08,0.0001065,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99500.0,0.00043408,97196.83,0.01172679,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99560.59,0.01124824,97080.86,0.00576983,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99576.84,0.01294769,97034.58,0.01096389,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99679.63,0.00699312,97014.43,0.00241922,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99693.88,0.00582064,96884.32,0.00247824,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99700.02,0.00892447,96874.26,0.00882019,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99800.0,0.00170405,96756.56,0.00325867,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99855.0,0.00100145,96742.81,0.00551334,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99855.16,0.01152024,96734.33,0.00647384,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063368.814232,2024-12-24T21:32:48.814236,2024-12-24,99880.34,0.00364908,96655.43,0.00228594,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99120.0,0.00036393,99000.0,0.00063318,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99200.0,0.00030241,98990.0,0.00146306,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99223.21,0.00218078,98695.85,0.00287093,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99343.22,0.00820406,98695.84,0.00025283,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99380.0,0.00030187,97908.66,0.00047336,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99400.75,0.00040313,97884.34,0.01352472,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99406.39,0.00062613,97592.89,0.00949318,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99421.0,0.03638821,97373.62,0.005517,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99460.85,0.00259892,97269.42,0.00689275,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99470.39,0.01292941,97225.08,0.0001065,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99500.0,0.00043408,97196.83,0.01172679,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99560.59,0.01124824,97080.86,0.00576983,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99576.84,0.01294769,97034.58,0.01096389,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99679.63,0.00699312,97014.43,0.00241922,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99693.88,0.00582064,96884.32,0.00247824,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99700.02,0.00892447,96874.26,0.00882019,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99800.0,0.00170405,96756.56,0.00325867,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99855.0,0.00100145,96742.81,0.00551334,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99855.16,0.01152024,96734.33,0.00647384,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063384.28554,2024-12-24T21:33:04.285548,2024-12-24,99880.34,0.00364908,96655.43,0.00228594,0.12854191,0.10093746000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063399.744886,2024-12-24T21:33:19.744890,2024-12-24,99120.0,0.00036393,99000.0,0.00063318,0.12854191,0.09900785000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063399.744886,2024-12-24T21:33:19.744890,2024-12-24,99200.0,0.00030241,98990.0,0.00146306,0.12854191,0.09900785000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063399.744886,2024-12-24T21:33:19.744890,2024-12-24,99223.21,0.00218078,98980.0,0.00035633,0.12854191,0.09900785000000002,99000.0,99120.0,120.0,99060.0
BTC_USDT,1735063399.744886,2024-12-24T21:33:19.744890,2024-12-24,99343.22,0.00820406,98695.85,0.00287093,0.12854191,0.09900785000000002,99000.0,99120.0,120.0,99060.0
